Date,Close
1971-09-27,883.5
1971-09-28,884.4
1971-09-29,883.8
1971-09-30,887.2
1971-10-01,894.0
1971-10-04,895.7
1971-10-05,891.1
1971-10-06,900.6
1971-10-07,901.8
1971-10-08,893.9
1971-10-11,891.9
1971-10-12,893.6
1971-10-13,888.8
1971-10-14,878.4
1971-10-15,874.6
1971-10-18,872.4
1971-10-19,868.4
1971-10-20,855.7
1971-10-21,854.9
1971-10-22,852.4
1971-10-25,848.5
1971-10-26,845.4
1971-10-27,836.4
1971-10-28,837.6
1971-10-29,839.0
1971-11-01,825.9
1971-11-02,828.0
1971-11-03,842.6
1971-11-04,843.2
1971-11-05,840.4
1971-11-08,837.5
1971-11-09,837.9
1971-11-10,826.2
1971-11-11,814.9
1971-11-12,812.9
1971-11-15,810.5
1971-11-16,818.7
1971-11-17,822.1
1971-11-18,815.4
1971-11-19,810.7
1971-11-22,803.2
1971-11-23,798.0
1971-11-24,798.6
1971-11-26,816.6
1971-11-29,829.7
1971-11-30,831.3
1971-12-01,846.0
1971-12-02,848.8
1971-12-03,859.6
1971-12-06,855.7
1971-12-07,857.4
1971-12-08,854.9
1971-12-09,852.2
1971-12-10,856.8
1971-12-13,858.8
1971-12-14,855.1
1971-12-15,863.8
1971-12-16,871.4
1971-12-17,873.8
1971-12-20,885.0
1971-12-21,888.3
1971-12-22,884.9
1971-12-23,881.2
1971-12-27,881.5
1971-12-28,890.0
1971-12-29,893.7
1971-12-30,889.1
1971-12-31,890.2
1972-01-03,889.3
1972-01-04,892.2
1972-01-05,904.4
1972-01-06,908.5
1972-01-07,910.4
1972-01-10,908.0
1972-01-11,912.1
1972-01-12,910.8
1972-01-13,905.2
1972-01-14,906.7
1972-01-17,911.1
1972-01-18,917.2
1972-01-19,915.0
1972-01-20,910.3
1972-01-21,907.4
1972-01-24,896.8
1972-01-25,894.7
1972-01-26,889.2
1972-01-27,899.8
1972-01-28,906.4
1972-01-31,902.2
1972-02-01,901.8
1972-02-02,905.9
1972-02-03,903.2
1972-02-04,906.7
1972-02-07,904.0
1972-02-08,907.1
1972-02-09,918.7
1972-02-10,921.3
1972-02-11,917.6
1972-02-14,910.9
1972-02-15,914.5
1972-02-16,922.9
1972-02-17,922.0
1972-02-18,917.5
1972-02-22,913.5
1972-02-23,911.9
1972-02-24,912.7
1972-02-25,922.8
1972-02-28,924.3
1972-02-29,928.1
1972-03-01,935.4
1972-03-02,933.8
1972-03-03,942.4
1972-03-06,950.2
1972-03-07,946.9
1972-03-08,945.6
1972-03-09,942.8
1972-03-10,939.9
1972-03-13,928.7
1972-03-14,934.0
1972-03-15,937.3
1972-03-16,936.7
1972-03-17,942.9
1972-03-20,941.2
1972-03-21,934.0
1972-03-22,933.9
1972-03-23,944.7
1972-03-24,942.3
1972-03-27,939.7
1972-03-28,937.0
1972-03-29,933.0
1972-03-30,940.7
1972-04-03,940.9
1972-04-04,943.4
1972-04-05,954.6
1972-04-06,959.4
1972-04-07,962.6
1972-04-10,958.1
1972-04-11,962.6
1972-04-12,967.0
1972-04-13,965.5
1972-04-14,967.7
1972-04-17,966.6
1972-04-18,968.9
1972-04-19,964.8
1972-04-20,966.3
1972-04-21,963.8
1972-04-24,957.5
1972-04-25,946.5
1972-04-26,946.9
1972-04-27,946.0
1972-04-28,954.2
1972-05-01,942.3
1972-05-02,935.2
1972-05-03,933.5
1972-05-04,937.3
1972-05-05,941.2
1972-05-08,937.8
1972-05-09,925.1
1972-05-10,931.1
1972-05-11,934.8
1972-05-12,941.8
1972-05-15,942.2
1972-05-16,939.3
1972-05-17,941.2
1972-05-18,951.2
1972-05-19,961.5
1972-05-22,965.3
1972-05-23,962.3
1972-05-24,965.5
1972-05-25,969.1
1972-05-26,971.3
1972-05-30,971.2
1972-05-31,960.7
1972-06-01,960.7
1972-06-02,961.4
1972-06-05,954.4
1972-06-06,951.5
1972-06-07,944.1
1972-06-08,941.3
1972-06-09,934.5
1972-06-12,936.7
1972-06-13,938.3
1972-06-14,946.8
1972-06-15,946.0
1972-06-16,945.1
1972-06-19,941.8
1972-06-20,948.2
1972-06-21,951.6
1972-06-22,950.7
1972-06-23,944.7
1972-06-26,936.4
1972-06-27,935.3
1972-06-28,930.8
1972-06-29,926.3
1972-06-30,929.0
1972-07-03,928.7
1972-07-05,933.5
1972-07-06,942.1
1972-07-07,938.1
1972-07-10,932.3
1972-07-11,925.9
1972-07-12,923.7
1972-07-13,917.0
1972-07-14,922.3
1972-07-17,915.0
1972-07-18,911.7
1972-07-19,916.7
1972-07-20,910.5
1972-07-21,920.5
1972-07-24,935.4
1972-07-25,934.5
1972-07-26,932.6
1972-07-27,926.9
1972-07-28,926.7
1972-07-31,924.7
1972-08-01,930.5
1972-08-02,941.2
1972-08-03,947.7
1972-08-04,951.8
1972-08-07,953.1
1972-08-08,952.4
1972-08-09,951.2
1972-08-10,952.9
1972-08-11,964.2
1972-08-14,973.5
1972-08-15,970.0
1972-08-16,964.3
1972-08-17,961.4
1972-08-18,965.8
1972-08-21,967.2
1972-08-22,973.5
1972-08-23,970.4
1972-08-24,958.4
1972-08-25,959.4
1972-08-28,957.0
1972-08-29,954.7
1972-08-30,957.9
1972-08-31,963.7
1972-09-01,970.1
1972-09-05,969.4
1972-09-06,963.4
1972-09-07,962.5
1972-09-08,961.2
1972-09-11,955.0
1972-09-12,946.0
1972-09-13,949.9
1972-09-14,947.6
1972-09-15,947.3
1972-09-18,945.4
1972-09-19,943.2
1972-09-20,940.3
1972-09-21,939.5
1972-09-22,943.0
1972-09-25,935.7
1972-09-26,936.6
1972-09-27,947.3
1972-09-28,955.2
1972-09-29,953.3
1972-10-02,953.3
1972-10-03,954.5
1972-10-04,951.3
1972-10-05,941.3
1972-10-06,945.4
1972-10-09,948.8
1972-10-10,951.8
1972-10-11,946.4
1972-10-12,937.5
1972-10-13,930.5
1972-10-16,921.7
1972-10-17,926.5
1972-10-18,932.3
1972-10-19,932.1
1972-10-20,942.8
1972-10-23,951.3
1972-10-24,952.5
1972-10-25,951.4
1972-10-26,950.6
1972-10-27,946.4
1972-10-30,946.4
1972-10-31,955.5
1972-11-01,968.5
1972-11-02,973.1
1972-11-03,984.1
1972-11-06,984.8
1972-11-08,983.7
1972-11-09,988.3
1972-11-10,995.3
1972-11-13,997.1
1972-11-14,1003.2
1972-11-15,998.4
1972-11-16,1003.7
1972-11-17,1005.6
1972-11-20,1005.0
1972-11-21,1013.3
1972-11-22,1020.5
1972-11-24,1025.2
1972-11-27,1017.8
1972-11-28,1019.3
1972-11-29,1018.8
1972-11-30,1018.2
1972-12-01,1023.9
1972-12-04,1027.0
1972-12-05,1023.0
1972-12-06,1027.5
1972-12-07,1033.3
1972-12-08,1033.2
1972-12-11,1036.3
1972-12-12,1033.2
1972-12-13,1030.5
1972-12-14,1025.1
1972-12-15,1027.2
1972-12-18,1013.3
1972-12-19,1009.2
1972-12-20,1004.8
1972-12-21,1000.0
1972-12-22,1004.2
1972-12-26,1006.7
1972-12-27,1007.7
1972-12-29,1020.0
1973-01-02,1031.7
1973-01-03,1043.8
1973-01-04,1039.8
1973-01-05,1047.5
1973-01-08,1047.9
1973-01-09,1047.1
1973-01-10,1046.1
1973-01-11,1051.7
1973-01-12,1039.4
1973-01-15,1025.6
1973-01-16,1024.3
1973-01-17,1029.1
1973-01-18,1029.1
1973-01-19,1026.2
1973-01-22,1018.8
1973-01-23,1018.7
1973-01-24,1004.6
1973-01-26,1003.5
1973-01-29,996.5
1973-01-30,992.9
1973-01-31,999.0
1973-02-01,985.8
1973-02-02,980.8
1973-02-05,978.4
1973-02-06,979.9
1973-02-07,968.3
1973-02-08,967.2
1973-02-09,979.5
1973-02-12,991.6
1973-02-13,996.8
1973-02-14,979.9
1973-02-15,973.1
1973-02-16,979.2
1973-02-20,983.6
1973-02-21,974.3
1973-02-22,971.8
1973-02-23,959.9
1973-02-26,953.8
1973-02-27,947.9
1973-02-28,955.1
1973-03-01,949.7
1973-03-02,961.3
1973-03-05,966.9
1973-03-06,979.0
1973-03-07,980.0
1973-03-08,976.4
1973-03-09,972.2
1973-03-12,969.8
1973-03-13,976.1
1973-03-14,978.9
1973-03-15,969.8
1973-03-16,963.1
1973-03-19,952.1
1973-03-20,949.4
1973-03-21,938.4
1973-03-22,925.2
1973-03-23,922.7
1973-03-26,927.9
1973-03-27,944.9
1973-03-28,948.0
1973-03-29,959.1
1973-03-30,951.0
1973-04-02,936.2
1973-04-03,927.8
1973-04-04,925.1
1973-04-05,923.5
1973-04-06,931.1
1973-04-09,947.6
1973-04-10,960.5
1973-04-11,967.4
1973-04-12,964.0
1973-04-13,959.4
1973-04-16,956.7
1973-04-17,953.4
1973-04-18,958.3
1973-04-19,963.2
1973-04-23,955.4
1973-04-24,940.8
1973-04-25,930.5
1973-04-26,937.8
1973-04-27,922.2
1973-04-30,921.4
1973-05-01,921.2
1973-05-02,932.3
1973-05-03,945.7
1973-05-04,953.9
1973-05-07,950.7
1973-05-08,956.6
1973-05-09,949.1
1973-05-10,939.3
1973-05-11,928.0
1973-05-14,909.7
1973-05-15,917.4
1973-05-16,917.1
1973-05-17,911.7
1973-05-18,895.2
1973-05-21,886.5
1973-05-22,892.5
1973-05-23,895.0
1973-05-24,924.4
1973-05-25,930.8
1973-05-29,925.6
1973-05-30,908.9
1973-05-31,901.4
1973-06-01,894.0
1973-06-04,885.9
1973-06-05,900.8
1973-06-06,898.2
1973-06-07,909.6
1973-06-08,920.0
1973-06-11,915.1
1973-06-12,927.0
1973-06-13,915.5
1973-06-14,902.9
1973-06-15,888.6
1973-06-18,875.1
1973-06-19,881.6
1973-06-20,884.7
1973-06-21,873.7
1973-06-22,879.8
1973-06-25,869.1
1973-06-26,879.4
1973-06-27,884.6
1973-06-28,894.6
1973-06-29,891.7
1973-07-02,880.6
1973-07-03,874.2
1973-07-05,874.3
1973-07-06,870.1
1973-07-09,877.3
1973-07-10,888.3
1973-07-11,908.2
1973-07-12,901.9
1973-07-13,886.0
1973-07-16,897.6
1973-07-17,898.0
1973-07-18,905.4
1973-07-19,906.7
1973-07-20,910.9
1973-07-23,913.2
1973-07-24,918.7
1973-07-25,933.0
1973-07-26,934.5
1973-07-27,936.7
1973-07-30,933.8
1973-07-31,926.4
1973-08-01,912.2
1973-08-02,910.1
1973-08-03,908.9
1973-08-06,912.8
1973-08-07,912.0
1973-08-08,902.0
1973-08-09,901.5
1973-08-10,892.4
1973-08-13,883.2
1973-08-14,870.7
1973-08-15,874.2
1973-08-16,872.7
1973-08-17,871.8
1973-08-20,867.4
1973-08-21,857.8
1973-08-22,851.9
1973-08-23,864.5
1973-08-24,863.5
1973-08-27,870.7
1973-08-28,872.1
1973-08-29,883.4
1973-08-30,882.5
1973-08-31,887.6
1973-09-04,895.4
1973-09-05,899.1
1973-09-06,901.0
1973-09-07,898.6
1973-09-10,891.3
1973-09-11,885.8
1973-09-12,881.3
1973-09-13,880.6
1973-09-14,886.4
1973-09-17,893.0
1973-09-18,891.3
1973-09-19,910.4
1973-09-20,920.5
1973-09-21,927.9
1973-09-24,936.7
1973-09-25,940.6
1973-09-26,949.5
1973-09-27,953.3
1973-09-28,947.1
1973-10-01,948.8
1973-10-02,956.8
1973-10-03,964.6
1973-10-04,955.9
1973-10-05,971.3
1973-10-08,977.7
1973-10-09,974.2
1973-10-10,960.6
1973-10-11,976.1
1973-10-12,978.6
1973-10-15,967.0
1973-10-16,967.4
1973-10-17,962.5
1973-10-18,959.7
1973-10-19,963.7
1973-10-22,960.6
1973-10-23,966.5
1973-10-24,971.9
1973-10-25,974.5
1973-10-26,987.1
1973-10-29,984.8
1973-10-30,968.5
1973-10-31,956.6
1973-11-01,948.8
1973-11-02,935.3
1973-11-05,919.4
1973-11-06,913.1
1973-11-07,920.1
1973-11-08,932.7
1973-11-09,908.4
1973-11-12,897.7
1973-11-13,891.0
1973-11-14,869.9
1973-11-15,874.6
1973-11-16,891.3
1973-11-19,862.7
1973-11-20,844.9
1973-11-21,855.0
1973-11-23,854.0
1973-11-26,825.0
1973-11-27,817.7
1973-11-28,839.8
1973-11-29,835.1
1973-11-30,822.3
1973-12-03,806.5
1973-12-04,803.2
1973-12-05,788.3
1973-12-06,814.1
1973-12-07,838.1
1973-12-10,851.1
1973-12-11,834.2
1973-12-12,810.7
1973-12-13,800.4
1973-12-14,815.7
1973-12-17,811.1
1973-12-18,829.5
1973-12-19,829.6
1973-12-20,828.1
1973-12-21,818.7
1973-12-24,814.8
1973-12-26,837.6
1973-12-27,851.0
1973-12-28,848.0
1973-12-31,850.9
1974-01-02,855.3
1974-01-03,880.7
1974-01-04,880.2
1974-01-07,876.9
1974-01-08,861.8
1974-01-09,834.8
1974-01-10,823.1
1974-01-11,841.5
1974-01-14,840.2
1974-01-15,846.4
1974-01-16,856.1
1974-01-17,872.2
1974-01-18,855.5
1974-01-21,854.6
1974-01-22,863.5
1974-01-23,871.0
1974-01-24,863.1
1974-01-25,859.4
1974-01-28,853.0
1974-01-29,852.3
1974-01-30,862.3
1974-01-31,855.6
1974-02-01,843.9
1974-02-04,821.5
1974-02-05,820.6
1974-02-06,824.6
1974-02-07,828.5
1974-02-08,820.4
1974-02-11,803.9
1974-02-12,806.6
1974-02-13,806.9
1974-02-14,809.9
1974-02-15,820.3
1974-02-19,819.5
1974-02-20,831.0
1974-02-21,846.8
1974-02-22,856.0
1974-02-25,851.4
1974-02-26,859.5
1974-02-27,863.4
1974-02-28,860.5
1974-03-01,851.9
1974-03-04,853.2
1974-03-05,872.4
1974-03-06,879.9
1974-03-07,869.1
1974-03-08,878.1
1974-03-11,888.5
1974-03-12,887.1
1974-03-13,891.7
1974-03-14,889.8
1974-03-15,887.8
1974-03-18,874.2
1974-03-19,867.6
1974-03-20,872.3
1974-03-21,875.5
1974-03-22,878.1
1974-03-25,881.0
1974-03-26,883.7
1974-03-27,871.2
1974-03-28,854.4
1974-03-29,846.7
1974-04-01,843.5
1974-04-02,846.6
1974-04-03,858.0
1974-04-04,858.9
1974-04-05,847.5
1974-04-08,840.0
1974-04-09,846.8
1974-04-10,843.7
1974-04-11,844.8
1974-04-15,843.8
1974-04-16,861.2
1974-04-17,867.4
1974-04-18,869.9
1974-04-19,859.9
1974-04-22,858.6
1974-04-23,846.0
1974-04-24,832.4
1974-04-25,827.7
1974-04-26,834.6
1974-04-29,835.4
1974-04-30,836.8
1974-05-01,853.9
1974-05-02,851.1
1974-05-03,845.9
1974-05-06,844.9
1974-05-07,847.2
1974-05-08,851.0
1974-05-09,865.8
1974-05-10,850.4
1974-05-13,845.6
1974-05-14,847.9
1974-05-15,846.1
1974-05-16,835.3
1974-05-17,818.8
1974-05-20,812.4
1974-05-21,809.5
1974-05-22,802.6
1974-05-23,805.2
1974-05-24,816.7
1974-05-28,814.3
1974-05-29,795.4
1974-05-30,803.6
1974-05-31,802.2
1974-06-03,821.3
1974-06-04,828.7
1974-06-05,830.2
1974-06-06,845.4
1974-06-07,853.7
1974-06-10,859.7
1974-06-11,852.1
1974-06-12,848.6
1974-06-13,852.1
1974-06-14,843.1
1974-06-17,833.2
1974-06-18,830.3
1974-06-19,826.1
1974-06-20,820.8
1974-06-21,815.4
1974-06-24,816.3
1974-06-25,828.9
1974-06-26,817.0
1974-06-27,803.7
1974-06-28,802.4
1974-07-01,806.2
1974-07-02,790.7
1974-07-03,792.9
1974-07-05,791.8
1974-07-08,770.6
1974-07-09,772.3
1974-07-10,762.1
1974-07-11,759.6
1974-07-12,787.2
1974-07-15,786.6
1974-07-16,776.0
1974-07-17,785.0
1974-07-18,789.2
1974-07-19,787.9
1974-07-22,790.4
1974-07-23,797.7
1974-07-24,805.8
1974-07-25,795.7
1974-07-26,784.6
1974-07-29,770.9
1974-07-30,765.6
1974-07-31,757.4
1974-08-01,751.1
1974-08-02,752.6
1974-08-05,760.4
1974-08-06,773.8
1974-08-07,797.6
1974-08-08,784.9
1974-08-09,777.3
1974-08-12,767.3
1974-08-13,756.4
1974-08-14,740.5
1974-08-15,737.9
1974-08-16,731.5
1974-08-19,721.8
1974-08-20,726.9
1974-08-21,711.6
1974-08-22,704.6
1974-08-23,686.8
1974-08-26,688.1
1974-08-27,671.5
1974-08-28,666.6
1974-08-29,656.8
1974-08-30,678.6
1974-09-03,663.3
1974-09-04,648.0
1974-09-05,670.8
1974-09-06,677.9
1974-09-09,662.9
1974-09-10,658.2
1974-09-11,654.7
1974-09-12,641.7
1974-09-13,627.2
1974-09-16,639.8
1974-09-17,648.8
1974-09-18,651.9
1974-09-19,674.1
1974-09-20,670.8
1974-09-23,663.7
1974-09-24,654.1
1974-09-25,650.0
1974-09-26,638.0
1974-09-27,622.0
1974-09-30,607.9
1974-10-01,604.8
1974-10-02,601.5
1974-10-03,587.6
1974-10-04,584.6
1974-10-07,607.6
1974-10-08,602.6
1974-10-09,631.0
1974-10-10,648.1
1974-10-11,658.2
1974-10-14,673.5
1974-10-15,658.4
1974-10-16,642.3
1974-10-17,651.4
1974-10-18,654.9
1974-10-21,669.8
1974-10-22,662.9
1974-10-23,645.0
1974-10-24,636.3
1974-10-25,636.2
1974-10-28,633.8
1974-10-29,659.3
1974-10-30,673.0
1974-10-31,665.5
1974-11-01,665.3
1974-11-04,657.2
1974-11-05,674.8
1974-11-06,669.1
1974-11-07,671.9
1974-11-08,667.2
1974-11-11,672.6
1974-11-12,659.2
1974-11-13,659.2
1974-11-14,658.4
1974-11-15,647.6
1974-11-18,624.9
1974-11-19,614.1
1974-11-20,609.6
1974-11-21,608.6
1974-11-22,615.3
1974-11-25,611.9
1974-11-26,617.3
1974-11-27,619.3
1974-11-29,618.7
1974-12-02,603.0
1974-12-03,596.6
1974-12-04,598.6
1974-12-05,587.1
1974-12-06,577.6
1974-12-09,579.9
1974-12-10,593.9
1974-12-11,595.4
1974-12-12,596.4
1974-12-13,592.8
1974-12-16,586.8
1974-12-17,597.5
1974-12-18,603.5
1974-12-19,604.4
1974-12-20,598.5
1974-12-23,589.6
1974-12-24,598.4
1974-12-26,604.7
1974-12-27,602.2
1974-12-30,603.3
1974-12-31,616.2
1975-01-02,632.0
1975-01-03,634.5
1975-01-06,637.2
1975-01-07,641.2
